task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,538a4f75a2befa9a6747eb514994de4aeb194c2ff39a99b95f37a61c7a155628,episode:9967b362ef990c6e90bb6c48dcfd32824239981e4dab23155104ecad055da987,valid-estimator-compatibility,COMPLETED_SUBGOAL,32,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/538a4f75a2befa9a6747eb514994de4aeb194c2ff39a99b95f37a61c7a155628.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,02eb0f82c20fdd2b01f3f65bce97b9a6cabc50b3b154b3906264dc5c7b135c6f,episode:bed47b57722eb70f6fbc8337bfae6eb2f19ec57b4a1bcdd58cd8c6617eccada7,lbfgs_iteration_limit,PUBLIC_TEST_OBSERVATION,12,RED,False,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/02eb0f82c20fdd2b01f3f65bce97b9a6cabc50b3b154b3906264dc5c7b135c6f.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,af758a1a498ff3c98ffdb1605200a568869f8da1c9c818c43103eab43f030a4e,episode:ddcfc5cc88247efe46c779181f2e31af06ee60861f15b8cdf6e8e3de2d61c6fe,lbfgs_iteration_limit,PUBLIC_TEST_OBSERVATION,14,GREEN,True,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/af758a1a498ff3c98ffdb1605200a568869f8da1c9c818c43103eab43f030a4e.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,edb03896b55339b9fa265fb07e0e2a4f08377357bda3ac6951fa4901d0426245,episode:b92bc9af9e1271c7c638d2bc0192b74ffcd71185cc39cd25926c0d38b5c2769d,lbfgs_iteration_limit,COMPLETED_SUBGOAL,15,,True,True,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/edb03896b55339b9fa265fb07e0e2a4f08377357bda3ac6951fa4901d0426245.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,5965f898d42b23bca9912dde084c0776de89a04754f47c65301ce0e8f81edceb,episode:139ce24383a284f35613c8fe6c12bc7de2cf1931c6931f5213f3f79b39397038,lbfgs_compatibility,PUBLIC_TEST_OBSERVATION,20,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5965f898d42b23bca9912dde084c0776de89a04754f47c65301ce0e8f81edceb.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,81c58f3716ea8138f24cae6f396f55ad5a616c0a192d6d75c048d476057bdcb9,episode:83a869204226e3d88ed1f3cfec776c74b314abd7212e61b6a7a4fb2b2c154d91,lbfgs_compatibility,COMPLETED_SUBGOAL,33,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/81c58f3716ea8138f24cae6f396f55ad5a616c0a192d6d75c048d476057bdcb9.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,93adbeb506bbb592e5e73a358aa823d0aabc6118194283ae64a2bf19a0b896fd,episode:63fd7a8659104a951973afca0be6884a4494c11474e1eb891928cf8354d8ce54,metric,PUBLIC_TEST_OBSERVATION,15,GREEN,True,False,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/93adbeb506bbb592e5e73a358aa823d0aabc6118194283ae64a2bf19a0b896fd.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,ab395de2ab8b116aec524e9948eb68a6576394cbf71b8b48ca4daedefbf27ef9,episode:74adcdd51a1eb7530e1d1e80754a24a4a5f49b505b054385b56afd019c238b40,metric,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ab395de2ab8b116aec524e9948eb68a6576394cbf71b8b48ca4daedefbf27ef9.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,6f9eeac0e9dcd839e2bef4169d344223ff66665b81c9622672874e95ba84072f,episode:7a0d25903fbb16e9c45e30aab4777463e52a9866f2ede0307c63c25945dad19a,metric,COMPLETED_SUBGOAL,22,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6f9eeac0e9dcd839e2bef4169d344223ff66665b81c9622672874e95ba84072f.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,d6c5f0e6c54737fc5a86224dd3a1b818b17634934c3954ef7b6b5d6bf49031b8,episode:5d9680bd98fe3fd36ed5e6933018405147a2a64a70b19f199d09a04578573e13,compatibility,PUBLIC_TEST_OBSERVATION,40,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d6c5f0e6c54737fc5a86224dd3a1b818b17634934c3954ef7b6b5d6bf49031b8.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,cf738d61cea1d1fe1454c0df4b37f09c5be8cf26c2ae5697fab2142832f442a8,episode:03b93a656c6b0c72b8c3a61830bd590b38b7aad367d12c0c172bc3508a708a9c,compatibility,PUBLIC_TEST_OBSERVATION,45,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cf738d61cea1d1fe1454c0df4b37f09c5be8cf26c2ae5697fab2142832f442a8.json
swebench--scikit-learn__scikit-learn-9775,RESOLVED,42fc3132cba9c81432ce4012cd3aaaa5518b34d5531f2d57c5224cd7e3b3dabc,episode:ec1c108d29cad4367880b7109e54cebdc593ff1c9d4f0bb5a700d676518229a6,compatibility,COMPLETED_SUBGOAL,57,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/42fc3132cba9c81432ce4012cd3aaaa5518b34d5531f2d57c5224cd7e3b3dabc.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,c4f52462e60fc924864559e265b5bf44e52a5c4d5843103899c86af2bcfbc7e0,episode:6fc47282aba4e11bebf32b3a38c7df304fffb7b50cb7c90c692d24d7b90a76d5,option-index-wrap,PUBLIC_TEST_OBSERVATION,22,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c4f52462e60fc924864559e265b5bf44e52a5c4d5843103899c86af2bcfbc7e0.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,7c0d3f113a31d645a3939a74a28c40a98c0ad2f8bb325a76e866e70d055c797d,episode:6994eaff67cb93c1c2bc53b1037e4aba2d9b65b1847e80075343f54c4a27aabc,option-index-wrap,PUBLIC_TEST_OBSERVATION,24,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7c0d3f113a31d645a3939a74a28c40a98c0ad2f8bb325a76e866e70d055c797d.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,2fda2276ce136f89e8e78b2e6d20f82923b385bb8e778c583ca610e3f1e4a321,episode:3198411f96b6b7643bbad794077cb1fb29e12e73b2a924e848f193f3e9c58692,option-index-wrap,PUBLIC_TEST_OBSERVATION,29,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2fda2276ce136f89e8e78b2e6d20f82923b385bb8e778c583ca610e3f1e4a321.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,b893abfc58f49dd02931b921f88cc65fb19fb26d752a48ef93c7377eba7b51e0,episode:04d796f4c7fa85f31ac920a2574508bd54c589215b74e08814bd13d23f4d794f,option-index-wrap,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b893abfc58f49dd02931b921f88cc65fb19fb26d752a48ef93c7377eba7b51e0.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,829345da4d07403357933aa9d6f914d187684faaf02af9faf11c863f0d79b4de,episode:8af53f93e76e1ae381ee64b2d92ed8b7925eac0120999d6cbc8e3dddfc43d559,option-index-wrap,COMPLETED_SUBGOAL,33,,False,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/829345da4d07403357933aa9d6f914d187684faaf02af9faf11c863f0d79b4de.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,190c175257f525072378db17d523ccf89cde72eb3f1da98c869977c3e416df5d,episode:f4e1a3211c736e60ae61349f4e333811dcd01f57491f5a557e5a92e4a60eb953,latex-compatibility,PUBLIC_TEST_OBSERVATION,37,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/190c175257f525072378db17d523ccf89cde72eb3f1da98c869977c3e416df5d.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,6d7cc97ac63deb9732dff52addec82083ed2ab90096987b4865ed28850a7682e,episode:5736670b245b5950ce423789c83ddbfdec806178b84a506c9e52afc6cdc8c7f0,latex-compatibility,PUBLIC_TEST_OBSERVATION,41,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d7cc97ac63deb9732dff52addec82083ed2ab90096987b4865ed28850a7682e.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,76ff2301bc4523857a2bbd98c68afa401bc8494ddd3e70f1485ffdaca4226918,episode:a928968375d6267c6da47a310bea2b097ca89cf844539aacecdfb1ec270e65ff,latex-compatibility,COMPLETED_SUBGOAL,47,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/76ff2301bc4523857a2bbd98c68afa401bc8494ddd3e70f1485ffdaca4226918.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,d4cd516ec39c9bcf29df9f2bb1d1418df570821798eabd759e20a75d5e1b9c38,episode:6cdecac65028da3f0f88c43294e7e9525d4f81156d36bbaa2b42993672c3665f,c_enum_attributes,PUBLIC_TEST_OBSERVATION,23,GREEN,True,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d4cd516ec39c9bcf29df9f2bb1d1418df570821798eabd759e20a75d5e1b9c38.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,7f460ddb0c48cd6d9387926ff987e812cb9859b09270fa83e6876837d808abfb,episode:9ffad7addfc68435672fe6a31e636ce252d7a6489e27b6bc78df679ebe734bce,c_enum_attributes,PUBLIC_TEST_OBSERVATION,24,GREEN,True,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7f460ddb0c48cd6d9387926ff987e812cb9859b09270fa83e6876837d808abfb.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,4b1fcd5ee55d9800723e17957a5f64aca417646567e1f32ccf0a329484d6a26d,episode:fd1d87bbe8618feacf7002f7249cf52fcb73244a1b8f00eac1e3fa22e5662de2,c_enum_attributes,COMPLETED_SUBGOAL,29,,False,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4b1fcd5ee55d9800723e17957a5f64aca417646567e1f32ccf0a329484d6a26d.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,d80b0b7cb90727b7e19e17314a4ae750bb30b966545cd06b1f5955fb3d84fa75,episode:0d4d68231abc2b9ac23b0cb7761a783be6cfb56d17d50e721ecbb1300a7ceb45,cpp_enum_attributes,PUBLIC_TEST_OBSERVATION,39,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d80b0b7cb90727b7e19e17314a4ae750bb30b966545cd06b1f5955fb3d84fa75.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,9f4966496e176b6b7d1d7c28973ce2318d6fe59c984257efa3d1b6c66afb1cd8,episode:5ef7bb657e7cdb4c59a194865822a37daa056ce72965c078d9b49c2364df4019,cpp_enum_attributes,PUBLIC_TEST_OBSERVATION,40,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9f4966496e176b6b7d1d7c28973ce2318d6fe59c984257efa3d1b6c66afb1cd8.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,42d40d8c6c1072f596dfb3d155a4d8495d9905cd95ed5116ebb66e8a59d9395d,episode:e37ef319d85cfd84779a279277c307de038a96db1b960aed92ecee3e552730cb,cpp_enum_attributes,COMPLETED_SUBGOAL,44,,True,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/42d40d8c6c1072f596dfb3d155a4d8495d9905cd95ed5116ebb66e8a59d9395d.json
swebench--sphinx-doc__sphinx-10492,RESOLVED,13e014b800083e12bdfdaa9d2670e6c61700d358a2e56e7cceb65afd8c7ce154,episode:3ab46ee6718b98cb72653447b0e6db804d0edcb05c7a45da9ab695146c2b0ba9,language-warning,PUBLIC_TEST_OBSERVATION,9,RED,False,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/13e014b800083e12bdfdaa9d2670e6c61700d358a2e56e7cceb65afd8c7ce154.json
swebench--sphinx-doc__sphinx-10492,RESOLVED,07283f6bc5104da6112520a4e1b702642b0626b130b6af518eb306a5841e1d2e,episode:e4fc2f42a61a9ce84101d8c3323ed2fb4f82cf63abd179b52429bce023897eee,language-warning,PUBLIC_TEST_OBSERVATION,13,GREEN,True,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/07283f6bc5104da6112520a4e1b702642b0626b130b6af518eb306a5841e1d2e.json
swebench--sphinx-doc__sphinx-10492,RESOLVED,403967d27f2aef9ace4131684d6c6968437d9b6f94e47312719e5f4ab7de9098,episode:7380d691be99b76d22e7b39d243bdef8c006dde0baa72c1156cdeee1ea5ecd8f,language-warning,COMPLETED_SUBGOAL,18,,False,True,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/403967d27f2aef9ace4131684d6c6968437d9b6f94e47312719e5f4ab7de9098.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,9ebe07351fdfc5665089d4e6e714a44cb2ad671ff1e6396ba83f6814b231c766,episode:5b981bfa5a072dd5191cdc5e63345ce487bd71b5c4e916845dd5901852d898be,unary-defaults,PUBLIC_TEST_OBSERVATION,20,RED,False,False,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9ebe07351fdfc5665089d4e6e714a44cb2ad671ff1e6396ba83f6814b231c766.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,9e173d5514261edadce580f20e6878890e5ee977e102112f23a9ef0e6d8f035d,episode:ab01abe66b43a86e9dce716f0011822b50f14e889ac372a23cdd8b7368e75d8c,unary-defaults,PUBLIC_TEST_OBSERVATION,32,RED,False,False,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9e173d5514261edadce580f20e6878890e5ee977e102112f23a9ef0e6d8f035d.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,7901af7ee460bcfcb73484b10ccc8e0a5845cbfa67e67e83daa513222a8cc997,episode:3a9c4eed4092ef9eda657abdf9314455a5792583b6c3ece277c1824381c78069,unary-defaults,PUBLIC_TEST_OBSERVATION,34,GREEN,True,False,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7901af7ee460bcfcb73484b10ccc8e0a5845cbfa67e67e83daa513222a8cc997.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,62aba57c68b8a3b7eadec3078bee373e264839c0d9427b3fc6b9e8846ac74c7d,episode:0bbea87eaf8acadb4e58fc1d65d6823c739d69e10096966da9cdfe55e70c281f,unary-defaults,COMPLETED_SUBGOAL,35,,True,True,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/62aba57c68b8a3b7eadec3078bee373e264839c0d9427b3fc6b9e8846ac74c7d.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,4cf753b37ba9691f06ac3e8951850efe644b7893fbb996e950b650ce721f4e87,episode:dfa6f627fd930a0c2281039f1ff1de50ecdb8c71629425846489dd34dbcba4e6,spacing-invariants,PUBLIC_TEST_OBSERVATION,38,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4cf753b37ba9691f06ac3e8951850efe644b7893fbb996e950b650ce721f4e87.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,cd122d732ecb22d1281c76167170ed2bb35968e5d854599c2b604df63ed6a334,episode:64bb0e8f5ec85f8fa396919960c78b4b68f114b1a58d56d1f1772a8d1cc744d6,spacing-invariants,PUBLIC_TEST_OBSERVATION,43,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cd122d732ecb22d1281c76167170ed2bb35968e5d854599c2b604df63ed6a334.json
swebench--sphinx-doc__sphinx-10551,UNRESOLVED,22e5b79c349919e9ff26d4f75c9cd0ab3014e8b2db937f80a953b2190537de9d,episode:6fe3f072f5911e96c3ee62ab1d11d0dd6259fb40e243a5161d09945d3028fe61,spacing-invariants,COMPLETED_SUBGOAL,49,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/22e5b79c349919e9ff26d4f75c9cd0ab3014e8b2db937f80a953b2190537de9d.json
swebench--sphinx-doc__sphinx-10819,RESOLVED,dd328b9848c5d473d432a9f3e10bfa69e4df86f1244b6cfc55e1cdd891f60741,episode:eb1431f23a1c510ecd070161bc299295d0e1a786fae7db07930cd56fb12099c5,index-data,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,26,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/dd328b9848c5d473d432a9f3e10bfa69e4df86f1244b6cfc55e1cdd891f60741.json
swebench--sphinx-doc__sphinx-10819,RESOLVED,570e6c616bd8f80fc9e022041b89b1ce02884a621160ca4947cef1c06d40ee7e,episode:cdf3d9cf75167258097e6b57fc40778f7df96e2cfb5968f8826fc34d308e73b4,index-data,PUBLIC_TEST_OBSERVATION,32,GREEN,True,False,26,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/570e6c616bd8f80fc9e022041b89b1ce02884a621160ca4947cef1c06d40ee7e.json
swebench--sphinx-doc__sphinx-10819,RESOLVED,4edb719a1c1e9f4023f7cc91c9fb91fb1213a7c250f10fce3b8f9a78a5f65ef8,episode:f019af2e88d5b2b83a15a4044a65038c37e3334ba4b2354da5868f1f79d955d6,index-data,COMPLETED_SUBGOAL,37,,False,True,26,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4edb719a1c1e9f4023f7cc91c9fb91fb1213a7c250f10fce3b8f9a78a5f65ef8.json
swebench--sphinx-doc__sphinx-10819,RESOLVED,030bba7afc4cc748989747a7640546274f06f58c6db6d62a835643e1cbe8e9cd,episode:fdab803197c4d0e9c8b922d5120014bc810abecf032cfc71ea2d828e454ecf8d,index-search,COMPLETED_SUBGOAL,69,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/030bba7afc4cc748989747a7640546274f06f58c6db6d62a835643e1cbe8e9cd.json
swebench--sphinx-doc__sphinx-11489,UNDETERMINED,3aee9cb5a351cfcf5f41732f4cb1f5d142328d154ab1bf5f27a459159af60ea5,episode:29cbf524c43d2f8f85c43fc96935bcd8c0b697484b35e9f08c222c288d7e359a,url-anchor-exclusions,PUBLIC_TEST_OBSERVATION,13,RED,False,False,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3aee9cb5a351cfcf5f41732f4cb1f5d142328d154ab1bf5f27a459159af60ea5.json
swebench--sphinx-doc__sphinx-11489,UNDETERMINED,3ea6628f36554d91db51a4859dc5761ea98f5e78fb592137ac463c70c548f260,episode:8fa5f9ea641201c06d6725ba3d51bd9621c34aabec7318a22f079c83a91da9c1,url-anchor-exclusions,PUBLIC_TEST_OBSERVATION,17,GREEN,True,False,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3ea6628f36554d91db51a4859dc5761ea98f5e78fb592137ac463c70c548f260.json
swebench--sphinx-doc__sphinx-11489,UNDETERMINED,b32536a1610da9e0aa104da6fa89e74555347a9a33630195b416a140de1a0745,episode:e4816e510bbd15f054d09b3c7afacd0ba76b1197e85f55a9d5b18dede5f88650,url-anchor-exclusions,PUBLIC_TEST_OBSERVATION,18,GREEN,True,False,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b32536a1610da9e0aa104da6fa89e74555347a9a33630195b416a140de1a0745.json
swebench--sphinx-doc__sphinx-11489,UNDETERMINED,ec3d814894b2e79ea741f8ddab1402b1282cbd1afeeba51bf6ff041e2dc366bc,episode:b4fc001dc0865bcad0e0f5352ca616f6d46293ca774c2b4c22f0e7a2eb6f8604,url-anchor-exclusions,COMPLETED_SUBGOAL,19,,True,True,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ec3d814894b2e79ea741f8ddab1402b1282cbd1afeeba51bf6ff041e2dc366bc.json
swebench--sphinx-doc__sphinx-11489,UNDETERMINED,5864c8b649a6dc2fd802c090eaa37ee7d17431ebed490f1e0d6b870f2c9be163,episode:4c61ce89010e805422603478e5aae5a155c35c3e4f809e13c3c26fcc0fbe0747,document-anchor-exclusions,COMPLETED_SUBGOAL,36,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5864c8b649a6dc2fd802c090eaa37ee7d17431ebed490f1e0d6b870f2c9be163.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,17b94b1cd17bac4ba169e6313527c43432b8950190c3acacf85e6b59a48eac4c,episode:eaf33ea2921ee29049040a026ee6af46fcecda147bbd06d8f6832803c4d54a3c,dispatch-overloads,PUBLIC_TEST_OBSERVATION,23,RED,False,False,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/17b94b1cd17bac4ba169e6313527c43432b8950190c3acacf85e6b59a48eac4c.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,8f62b78a296f5a97e7d351f7735e428dc86883ae3211d79f2e9ecc0f7e6ef81d,episode:74e7c627cbef20f7e5669c40f9da0be080d595785168ef22357f34a694762509,dispatch-overloads,PUBLIC_TEST_OBSERVATION,30,GREEN,True,False,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8f62b78a296f5a97e7d351f7735e428dc86883ae3211d79f2e9ecc0f7e6ef81d.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,0840402f731c0030e6eb3a7ee10e7313e1df1f0fdcb1e427a4c0a1a98c6e8d55,episode:ed4b353cd6fdd50873094499f3a88d30b00862f427d8f2b43a4baa06b30b8b85,dispatch-overloads,COMPLETED_SUBGOAL,37,,False,True,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0840402f731c0030e6eb3a7ee10e7313e1df1f0fdcb1e427a4c0a1a98c6e8d55.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,026e57d9867d636153f2f69e3a2fc15c807cab8674ffbd1673336b4ecd7097c8,episode:ba8a6b624b8719320a809f1558cc6499e6bf604636910f52787b115586ccffa3,compatibility,PUBLIC_TEST_OBSERVATION,59,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/026e57d9867d636153f2f69e3a2fc15c807cab8674ffbd1673336b4ecd7097c8.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,3f574db3715f270ec9f92bbd165dc9c87358124fdcafe91b22bc2bd50c451f25,episode:02b912bd2c3b1ecb3dbbb5932998ead42e73432ab2039c552ba9e633903a2ca3,compatibility,PUBLIC_TEST_OBSERVATION,63,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3f574db3715f270ec9f92bbd165dc9c87358124fdcafe91b22bc2bd50c451f25.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,c269a6da7a239ff023885152d8d7697c3acdeece9b54e86b3e66a3248c2fa97f,episode:f4969abc2ffe3f952025d4af9552230dc716c88bdf11c03ba4082b49dd9b631f,compatibility,PUBLIC_TEST_OBSERVATION,67,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c269a6da7a239ff023885152d8d7697c3acdeece9b54e86b3e66a3248c2fa97f.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,6d70bc5b5db7d05f099b8d68c668692ffb83032502a2662b6dc0537c61608012,episode:b89e9bc33941c5ef45b4fa0e60083bf78581bd843726da2c81b0558a78ef4207,compatibility,PUBLIC_TEST_OBSERVATION,68,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d70bc5b5db7d05f099b8d68c668692ffb83032502a2662b6dc0537c61608012.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,48f8083044bcaec21327fccf76965df11381da4bec01f481e0fd074fee896a01,episode:756c77247548d90a5f1483396de53bb411898f11ba1ca0c9f48c2d7da40384bb,compatibility,PUBLIC_TEST_OBSERVATION,76,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/48f8083044bcaec21327fccf76965df11381da4bec01f481e0fd074fee896a01.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,8bcc52c82b5e1effa7aada028e3c79592ffff69fa99ced44a07328d54ddbf629,episode:0e9bf49f3a8a45cc7cf0df0635d97a7bf21cbb4a5519c5190f8122a182f88155,compatibility,PUBLIC_TEST_OBSERVATION,80,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8bcc52c82b5e1effa7aada028e3c79592ffff69fa99ced44a07328d54ddbf629.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,1461d8a1e7b908697479d040e029caa12e87f52f9344588e1a188b46ca44b241,episode:c1a8d510deabdd1e6f026313642d386535fba9ab6f2db76f91d192508e08bc42,compatibility,COMPLETED_SUBGOAL,83,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1461d8a1e7b908697479d040e029caa12e87f52f9344588e1a188b46ca44b241.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,02f5ec2bb6a61744ff701b9b45ac7084145145356ba6e65945db83c1a48e0cd1,episode:311ca90ef9162371968454d9ad9c31461b201723e923b1df5e1f3ac5f6b90619,automatic_typehints,PUBLIC_TEST_OBSERVATION,12,RED,False,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/02f5ec2bb6a61744ff701b9b45ac7084145145356ba6e65945db83c1a48e0cd1.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,d27d12b7cb4dba58f0a1d2949c5d85113d05a01f73558e69f4578749bf093b15,episode:5847af609fe47be4c2856ee4b2900f9699104d3e0c982a29db8b94fed696175c,automatic_typehints,PUBLIC_TEST_OBSERVATION,15,GREEN,True,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d27d12b7cb4dba58f0a1d2949c5d85113d05a01f73558e69f4578749bf093b15.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,511629dff81b7b46fed2b9fc45ca230af6d51e46d77051dc1990966596611128,episode:76d43da76e657efa9e4b50e425d23494a3edad3b50a00a94663d781346569cfe,automatic_typehints,COMPLETED_SUBGOAL,16,,True,True,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/511629dff81b7b46fed2b9fc45ca230af6d51e46d77051dc1990966596611128.json
